Acinetobacter	Aeromonas	Bacillus	Bacteroides	Bartonella	Bordetella	Borrelia	Brucella	Burkholderia	Campylobacter	Chlamydia	Clostridium	Corynebacterium	Coxiella	Enterobacter	Enterococcus	Escherichia	Francisellacf	Fusobacterium	Haemophilus	Helicobacter	Klebsiella	Kyrpidia	Legionella	Leptospira	Listeria	Mycobacterium	Mycoplasma	Neisseria	Pseudomonas	Rickettsia	Salmonella	Serratia	Shigella	Staphylococcus	Streptococcus	Vibrio	Yersinia	Group
SRR6263115	0.00341777734221874	0	0.00012250098000784	0	0	7.3500588004704e-05	0	0	0	0	0	0.000147001176009408	8.5750686005488e-05	0	0.000453253626029008	0	0	0	0	0	0	0	0	0	0	0	8.5750686005488e-05	0	0	0.00327077616620933	0	0.000710505684045472	0	0	0.0987725401803214	0.0121030968247746	0	0	Livestock Farms
SRR6263116	0.000497024950652523	0	0	0	0	0	0	0	0	0	0	0.00168988483221858	7.10035643789318e-05	0	0	0.000184609267385223	0.000482824237776736	0	0	0	0	0	0	0	0	0	0	0	0	0.000710035643789318	0	0	0	0	0.0025987304562689	0.00472883738763686	0	0.00310995611979721	Livestock Farms
SRR6263117	0	0	6.9323289158993e-05	0	0	0	0	0	0	0	0	0.00106295710043789	0.000300400919688969	0	1.15538815264988e-05	0.00173308222897482	0.000161754341370984	0	0	0	0	0	0	0	0	0	2.31077630529977e-05	0	0	1.15538815264988e-05	0	0	0	0	0.0100634308095805	0.00440202886159605	0	0	Livestock Farms
SRR6263123	1.71136173052898e-05	0	3.42272346105796e-05	0	0	0	0	3.42272346105796e-05	0	0	0	0.00157445279208666	0.000701658309516883	0	1.71136173052898e-05	6.84544692211593e-05	0.000479181284548115	0	0	0	0	0	0	0	0	0	0	0	0	5.13408519158695e-05	0	0	0	0	0.001180839594065	0.0033542689918368	0	0	Livestock Farms
SRR6338774	2.5904051393638e-05	0.000388560770904569	0.000880737747383691	0.000310848616723656	0	0	0	0.00025904051393638	5.18081027872759e-05	0.000440368873691845	0	0.000233136462542742	0.000233136462542742	0	0.00222774841985287	0.00012952025696819	0.0076416951611232	0	0.000414464822298207	0.000388560770904569	0	0	0	0	0	0	0.000103616205574552	0	0.000103616205574552	0.00310848616723656	0	0.00134701067246917	0	2.5904051393638e-05	0.000518081027872759	0.0557714226505025	0.000181328359755466	0	Human Settlements
SRR6338775	2.9356505401597e-05	0	0.000205495537811179	2.9356505401597e-05	0	0	0	0	0	0	0	0.000352278064819164	0.00029356505401597	0	0	0.000851338656646313	0.00152653828088304	0	0	0	0	0	0	0	0	0	0	0	0	0.00088069516204791	0	0	0	0	0.00120361672146548	0.00267144199154533	0	0	Human Settlements
SRR6338776	0.000126008064516129	0	0.000336021505376344	0.000210013440860215	0	0	0	4.2002688172043e-05	0	0	0	0.000462029569892473	0.000798051075268817	0	0.000336021505376344	0.000546034946236559	0.00100806451612903	0	0	0	0.000294018817204301	0	0	0	0	0	8.4005376344086e-05	0	0	0.0011760752688172	0.00772849462365591	0.00042002688172043	0	0	0.000966061827956989	0.00235215053763441	0	0	Human Settlements
SRR6338777	0.000121710025863381	0	0.000334702571124296	3.04275064658451e-05	0	0	0	0	0	0	0	0.000486840103453522	0.000791115168111973	0	0.000121710025863381	0.000456412596987677	0.00267762056899437	0	0	0	0	0	0	0	0	0	0	0	0	0.000821542674577818	0	0.000669405142248593	0	0	0.00136923779096303	0.00185607789441655	0.000121710025863381	0	Human Settlements
SRR6338778	0.000682564736999275	0	0.00234631628343501	0.000298622072437183	0	0	0	0	0.000213301480312273	0.000255961776374728	0	0.000298622072437183	8.53205921249093e-05	0	0.000725225033061729	0.000682564736999275	0.00396740753380828	0	0	4.26602960624547e-05	0	0	0	0	0	0	0	0	0	0.00166375154643573	0	0.000341282368499637	0	0	0.00285823983618446	0.00234631628343501	0	0	Human Settlements
SRR6338779	0.000127964511175567	0.000298583859409657	8.53096741170449e-05	0.000511858044702269	0	0	0	0	0.00017061934823409	0	0	0.000255929022351135	0.000426548370585224	0	8.53096741170449e-05	0.00264459989762839	0.00780583518170961	0	0	0.00017061934823409	0	0	0	0	0	0	8.53096741170449e-05	0	0	0.00221805152704317	0	0.000213274185292612	0	0	0.00106637092646306	0.00115168060058011	0	0	Human Settlements
SRR6338780	9.38086303939962e-05	9.38086303939962e-05	0.000656660412757974	0.000187617260787992	0	0	0	4.69043151969981e-05	4.69043151969981e-05	0	0	0.000234521575984991	0.00154784240150094	0	0.000375234521575985	0.000938086303939962	0.00173545966228893	0	0	0	0	0	0	0	0	0	0.000187617260787992	0	0	0.00178236397748593	0	0.000328330206378987	0	0	0.00131332082551595	0.0050187617260788	0	0	Human Settlements
SRR6338781	0.000319454797146204	2.6621233095517e-05	0.00202321371525929	2.6621233095517e-05	0	0	0	0.00026621233095517	0	0	0	0.000745394526674476	2.6621233095517e-05	0	0.00242253221169205	0.000186348631668619	0.0167181343839847	0	0	2.6621233095517e-05	0	0	0	0	0	0	7.9863699286551e-05	0	0	0.00630923224363753	0	0.00143754658715792	0	0	0.000212969864764136	0.00239591097859653	2.6621233095517e-05	0	Human Settlements
SRR6338782	8.22977532713357e-05	0.000164595506542671	0.00267467698131841	0	0	0	0	0.000493786519628014	0.000329191013085343	2.05744383178339e-05	0	0.000905275285984693	6.17233149535018e-05	0	0.00152250843551971	0.00104929635420953	0.0153279565467863	0	0	0	0	0	0	0	0	0	2.05744383178339e-05	0	0	0.00477326968973747	0	0.00133733849065921	0	6.17233149535018e-05	0.00047321208131018	0.0021808904616904	2.05744383178339e-05	0	Human Settlements
SRR6338747	0.000172423702511639	0.000143686418759699	0.00100580493131789	2.87372837519398e-05	0	0	0	0	0	0	0	0.000833381228806253	0.000603482958790735	0	0.000287372837519398	0.000488533823782976	0.00870739697683775	0	0	0.000143686418759699	0	0	0	0	0	0	0.000402321972527157	0	0	0.0028162538076901	0	0.000660957526294615	0	0	0.00135065233634117	0.0106615322719697	2.87372837519398e-05	0	Human Settlements
SRR6338748	0.000118909598977377	0.000148636998721722	0.00793721573173994	0	0	0	0	0.000267546597699099	5.94547994886887e-05	2.97273997443444e-05	0	8.91821992330331e-05	8.91821992330331e-05	0	0.000118909598977377	0	0.00419156336395256	0	0	2.97273997443444e-05	0	0	0	0	0	0	2.97273997443444e-05	0	0	0.000743184993608609	0	0.000178364398466066	0	0	0.000505365795653854	0.00912631172151372	5.94547994886887e-05	0	Human Settlements
SRR6338749	0.00040630586705672	0.000690719973996425	0.00776044206078336	0	0	0	0	0	0.00178774581504957	0	0	0.000650089387290752	0.0037786445636275	0	0.000243783520234032	0	0.0576548025353486	0	0	8.12611734113441e-05	0	0	0	0	0	0	0.000690719973996425	0	0	0.00162522346822688	0	0.000325044693645376	0	4.0630586705672e-05	0.00759791971396067	0.0406712172923777	8.12611734113441e-05	0	Human Settlements
SRR6338750	0.000303812851283609	0	0.00127601397539116	0.000455719276925414	0	0	0	6.07625702567219e-05	0	0.000759532128209023	0	0.00243050281026887	0.00161020811180313	0	0.000546863132310497	0.000364575421540331	0.0264013367765456	0	6.07625702567219e-05	3.03812851283609e-05	0	0	0	0	0	0	0.000364575421540331	0	0	0.00148868297128969	0	0.00063800698769558	0	6.07625702567219e-05	0.0024912653805256	0.0112714567826219	0.000394956706668692	0	Human Settlements
SRR6338753	0.000939365473773522	0.000454531680858156	0.00696948577315839	3.03021120572104e-05	0	0	0	0	0.000575740129086997	0	0	0.000424229568800945	0.000151510560286052	0	0.000121208448228842	0	0.0232114178358232	0	0.00433320202418109	0.00118178237023121	0	0	0	0	0	0	0.00115148025817399	0	0	0.00360595133480804	0	0	0	9.09063361716312e-05	0.000878761249659101	0.00630283930789976	3.03021120572104e-05	0	Human Settlements
SRR6338754	0	0	0.000227285641229615	2.84107051537019e-05	0	0	0	5.68214103074038e-05	0	0	0	0.00187510654014433	2.84107051537019e-05	0	0.000795499744303654	2.84107051537019e-05	0.00224444570714245	0	0	0	0	0	0	0	0	0	2.84107051537019e-05	0	0	0.00113642820614808	0	0.000710267628842548	0	0	0.000710267628842548	0.00224444570714245	0	0	Human Settlements
SRR6338773	5.64668680651628e-05	0	0.00152460543775939	0	0	0	0	0.000564668680651628	0	0.0033315452158446	0	0.000112933736130326	0.000112933736130326	0	0.00225867472260651	0.000169400604195488	0.04768627008103	0	0	0	0	0	0	0	0	0	0.000508201812586465	0	0	0.00779242779299246	0	0.00327507834777944	0	5.64668680651628e-05	0.00019763403822807	0.00415031480278946	0.00417854823682204	0	Human Settlements
SRR6338751	0.000153562653562654	0.00010968760968761	0.00105300105300105	0	0	0	0	0.000241312741312741	4.38750438750439e-05	2.19375219375219e-05	0	0.000285187785187785	0.000592313092313092	0	8.77500877500877e-05	0.000833625833625834	0.00166725166725167	0	2.19375219375219e-05	0	0	0	0	0	0	0	0.00153562653562654	0	0	0.00166725166725167	0	0.000131625131625132	0	0	0.00193050193050193	0.00280800280800281	0	0	Human Settlements
SRR6338752	0.00028587764436821	0.000207911014085971	0.00036384427465045	0	0	5.19777535214928e-05	0	0.00036384427465045	0	0	0	0.00119548833099433	0.000259888767607464	0	5.19777535214928e-05	0	0.0120328499402256	0	0.00064972191901866	0	0	0	0	0	0	0	0.00028587764436821	0	0	0.00244295441551016	0	0	0	0	0.00517178647538853	0.00205312126409897	0	0	Human Settlements
SRR6338755	0.00124891014916229	7.06930273110729e-05	0.00365247307773877	0	0	0.000141386054622146	0	9.42573697480972e-05	0	0.00101326672479204	0	0.00065980158823668	0.000541979876051559	0	0.000282772109244292	0.000683365930673705	0.000942573697480972	0	0	2.35643424370243e-05	0	0	0	0	0	0	0.000259207766807267	0	2.35643424370243e-05	0.00263920635294672	0	0.00016495039705917	0	0	0.00181445436765087	0.0181916723613828	0.000141386054622146	0	Human Settlements
SRR6338756	0.000341338534682433	2.43813239058881e-05	0.000828965012800195	0	0	0	0	0.000243813239058881	0.000219431915152993	0	0	4.87626478117762e-05	0.000731439717176643	0	0	0.000316957210776545	0.000707058393270755	0	0.000170669267341217	2.43813239058881e-05	0	0	0	0	0	0	0.000658295745458978	0	0	0.00177983664512983	0	2.43813239058881e-05	0	0	0.000755821041082531	0.00241375106668292	0	0	Human Settlements
SRR6338757	6.33004874137531e-05	0.000253201949655012	0.00122380942333256	0.000801806173907539	0	4.22003249425021e-05	0	0.000506403899310025	0.00116050893591881	4.22003249425021e-05	0	0.00124490958580381	0.000105500812356255	0	0.000590804549195029	0.000527504061781276	0.00500073850568649	0	0.000232101787183761	0	0	0	0	0	0	0	0.000548604224252527	0	0	0.00308062372080265	0	0.00021100162471251	0	0	0.00120270926086131	0.00706855442786909	0	0	Human Settlements
SRR6338758	0.000231561884913743	0.000270155532399367	0.00241210296785149	0.00272085214773648	0	1.92968237428119e-05	0	0.000212265061170931	0.000559607888541546	0.000212265061170931	0	0.00218054108293775	1.92968237428119e-05	0	0.00165952684188183	0.0017753077843387	0.0109991895334028	0	0.000154374589942495	0	0	0	0	0	0	0	0.000521014241055922	0	0	0.00395584886727645	0	0.00050171741731311	0	1.92968237428119e-05	0.00148585542819652	0.0218440044768631	5.78904712284358e-05	0	Human Settlements
SRR6338759	0.000176211453744493	0	0.00663729809104258	0.000117474302496329	0	0	0	2.93685756240822e-05	0.000851688693098385	0	0	0.000234948604992658	0.000293685756240822	0	0.00111600587371512	0.000117474302496329	0.00152716593245228	0	0	2.93685756240822e-05	0	0	0	0	0	0	0.00190895741556535	0	0	0.00158590308370044	0	0	0	0	0.00158590308370044	0.000499265785609398	2.93685756240822e-05	0	Human Settlements
SRR6338760	7.86163522012579e-05	7.86163522012579e-05	0.0141771488469602	0.000235849056603774	0	0	0	2.62054507337526e-05	0.000131027253668763	0	0	0.000157232704402516	7.86163522012579e-05	0	0.00138888888888889	2.62054507337526e-05	0.00269916142557652	0	2.62054507337526e-05	5.24109014675052e-05	0	0	0	0	0	0	0.00186058700209644	0	0	0.000812368972746331	0	2.62054507337526e-05	0	0	0.00885744234800839	0.000969601677148847	0.00356394129979036	0	Human Settlements
SRR6338761	0.00203591121164994	0.000169659267637495	0.0032800791743249	0	0	0	0	0.000339318535274989	0	0.00096140251661247	0	0.000904849427399972	0.00135727414109996	0	5.65530892124982e-05	0.000197935812243744	0.00118761487346246	0	5.65530892124982e-05	5.65530892124982e-05	0	0	0	0	0	0	0.000848296338187473	0	0	0.00132899759649371	0	0.000452424713699986	0	0	0.00285593100523116	0.0190301145200057	0	0	Human Settlements
SRR6338762	0.000493726765799256	5.80855018587361e-05	0.00505343866171004	2.9042750929368e-05	0	0	0	0.000842239776951673	0.000232342007434944	0.000174256505576208	0	0.000319470260223048	0.00220724907063197	0	5.80855018587361e-05	0.000522769516728624	0.00255576208178439	0	0	0	0	0	0	0	0	0	0.000348513011152416	0	0	0.00121979553903346	0	0.000116171003717472	0	0	0.00130692379182156	0.0112395446096654	0.00014521375464684	0	Human Settlements
SRR6338763	0.000256893303647885	8.56311012159616e-05	0.00149854427127933	0.00582291488268539	0	0	0	0.000256893303647885	0.00181966090083918	2.14077753039904e-05	0	0.00175543757492721	0.000256893303647885	0	0.00205514642918308	0.000749272135639664	0.00640092481589313	0	0.000214077753039904	0	0	0	0	0	0	0	0.00102757321459154	0	0	0.00175543757492721	0	0.000470971056687789	0	0	0.00308271964377462	0.0278943312210995	2.14077753039904e-05	4.28155506079808e-05	Human Settlements
SRR6338764	0.000213356091316407	0.000118531161842448	0.00225209207500652	0.00173055496289975	0	2.37062323684897e-05	0	0.000426712182632814	0.000616362041580732	0.000142237394210938	0	0.00210985468079558	0.000189649858947917	0	0.00310551644027215	0.000474124647369794	0.00884242467344665	0	0.000165943626579428	0.000237062323684897	0	0	0	0	0	0	0.00109048668895052	0	0	0.000924543062371097	0	0.000189649858947917	0	0	0.000687480738686201	0.00696963231633597	2.37062323684897e-05	0	Human Settlements
SRR6338765	0.000153195661498866	6.12782645995465e-05	0.00891598749923402	3.06391322997733e-05	0	0	0	3.06391322997733e-05	0.000582143513695692	0	0	0.000398308719897053	0.000459586984496599	0	9.19173968993198e-05	0.000122556529199093	0.00150131748268889	0	0.000398308719897053	0	0	0	0	0	0	0	0.000275752190697959	0	0	0.000735339175194559	0	3.06391322997733e-05	0	0	0.00238985231938231	0.0133280225504014	0.000214473926098413	0	Human Settlements
SRR6338766	0.000166611129623459	2.38015899462084e-05	0.00171371447612701	4.76031798924168e-05	0	0	0	4.76031798924168e-05	2.38015899462084e-05	0.00014280953967725	0	0.000928262007902128	0.00173751606607321	0	4.76031798924168e-05	0.00530775455800447	0.000428428619031751	0	4.76031798924168e-05	0	0	0	0	0	0	0	0.000261817489408292	0	0	0.00218974627505117	0	4.76031798924168e-05	0	0	0.00230875422478222	0.0320369400675965	0.000190412719569667	0	Human Settlements
SRR6338783	0.000164238286290796	9.38504493090261e-05	0.000985429717744774	0.000610027920508669	0	0.000211163510945309	0	0.000258088735599822	0.000211163510945309	0.000187700898618052	0	0.00190047159850778	0.00122005584101734	0	0.00262781258065273	0.000750803594472209	0.00581872785715962	0	0.000140775673963539	0	0	0	0	0	0	0	0.00112620539170831	0	0	0.000915041880763004	0	0.000187700898618052	0	0	0.000140775673963539	0.0273574059735811	0	0	Human Settlements
SRR6338784	0.000248842880605186	0.000398148608968297	0.000945602946299706	0.00537500622107201	0	0	0	0.000248842880605186	0.00109490867466282	2.48842880605186e-05	0	0.00206539590902304	0.000821181505997113	0	0.00266261882247549	0.000398148608968297	0.00530035335689046	0	0.000398148608968297	0	0	0	0	0	0	0	0.00111979296272334	0	0	0.00211516448514408	0	0.00052257004927089	0	0	0.000846065794057632	0.0128154083511671	2.48842880605186e-05	7.46528641815558e-05	Human Settlements
SRR6338785	0.000771363645839848	0.000125085996622678	0.0011257739696041	0.00337732190881231	0	0	0	0.000104238330518898	0.000813058978047408	0.000208476661037797	0	0.0015427272916797	0.000208476661037797	0	0.00181374695102883	0.000542039318698272	0.0287906268893197	0	0.00160527028999104	6.2542998311339e-05	0	0	0	0	0	0	0.000521191652594492	0	0	0.00318969291387829	0	0.000333562657660475	0	8.33906644151187e-05	0.00170950862050993	0.0142389559488815	8.33906644151187e-05	0	Human Settlements
SRR6338786	0.000723708696910798	6.20321740209255e-05	0.00270873826558041	0.00140606261114098	0	0.000206773913403085	0	0.000330838261444936	0.00150944956784252	0.000454902609486787	0	0.00150944956784252	8.2709565361234e-05	0	0.00287415739630288	0.000578966957528638	0.00554154087920268	0	0	4.1354782680617e-05	0	0	0	0	0	0	0.000392870435465862	0	0	0.00217112609073239	0	0.000661676522889872	0	0	0.00109590174103635	0.0176791695959638	0.000103386956701543	0	Human Settlements
SRR6338787	0.00034965799077777	0.000415218864048602	0.00268799580410411	0.00404292051836797	0	2.18536244236107e-05	0	6.5560873270832e-05	0.00128936384099303	4.37072488472213e-05	0	0.00260058130640967	0.000174828995388885	0	0.0212198693153259	8.74144976944426e-05	0.0228370375226731	0	0	0.000502633361743045	0	0	0	0	0	0	0.000415218864048602	0	6.5560873270832e-05	0.00142048558753469	0	0.00100526672348609	0	8.74144976944426e-05	0.00443628575799296	0.0142922703730414	0.000284097117506939	0	Human Settlements
SRR6338788	0.000350070014002801	0.0002750550110022	0.0016503300660132	0.0025505101020204	0	0	0	7.50150030006001e-05	0.000625125025005001	0.0002250450090018	0	0.0010502100420084	0.0001000200040008	0	0.00450090018003601	0.000775155031006201	0.0150780156031206	0	0.0001750350070014	2.50050010002e-05	0	0	0	0	0	0	0.0012002400480096	0	2.50050010002e-05	0.0024754950990198	0	0.000600120024004801	0	2.50050010002e-05	0.0016503300660132	0.00542608521704341	0	0	Human Settlements
SRR6338789	0.00077425598838616	0.000508105492378418	0.00225018146624728	0.00140333897894992	0	0	0	0.000169368497459473	0.000217759496733608	4.8390999274135e-05	0	0.00249213646261795	2.41954996370675e-05	0	0.00406484393902734	0.000629082990563755	0.0193322042100169	0	0.000120977498185338	0	0	0	0	0	0	0	0.000822646987660295	0	0	0.00183885797241713	0	0.000459714493104283	0	4.8390999274135e-05	0.00162109847568352	0.0308734575368981	2.41954996370675e-05	0	Human Settlements
SRR6338790	0.00023059866962306	0.000195121951219512	0.00221729490022173	0.0023059866962306	0	0	0	0	8.86917960088692e-05	3.54767184035477e-05	0	0.001490022172949	1.77383592017738e-05	0	0.00131263858093126	0.000106430155210643	0.00415077605321508	0	5.32150776053215e-05	0	0	0	0	0	0	0	0.00069179600886918	0	0	0.00118847006651885	0	0.00083370288248337	0	0	0.000940133037694013	0.0190687361419069	1.77383592017738e-05	0	Human Settlements
SRR6338791	0.000125018752812922	2.50037505625844e-05	0.000500075011251688	0.00210031504725709	0	2.50037505625844e-05	0	5.00075011251688e-05	0.000250037505625844	0.00922638395759364	0	0.00150022503375506	2.50037505625844e-05	0	0.00185027754163124	0.00022503375506326	0.0221033154973246	0	0.00140021003150473	0	0	0	0	0	0	0	0.000275041256188428	0	2.50037505625844e-05	0.00125018752812922	0	0.000250037505625844	0	5.00075011251688e-05	0.000675101265189778	0.00405060759113867	0	0	Human Settlements
SRR6338792	0.000210300028040004	0.000280400037386672	0.000677633423684457	0.00544443405925787	0	0	0	4.67333395644453e-05	0.000490700065426675	0.000163566688475558	0	0.00161230021497336	7.01000093466679e-05	0	0.000560800074773343	7.01000093466679e-05	0.0165202355360314	0	0.000233666697822226	0.000140200018693336	0	0	0	0	0	0	0.000747733433031124	0	0.000280400037386672	0.00114496681932891	0	7.01000093466679e-05	0	0	0.00105150014020002	0.0105617347415646	0	0	Human Settlements
SRR6338767	0.000121425535790177	0.000141663125088539	0.00198328375123955	0.000202375892983628	0	0	0	0.000546414911055795	0.00163924473316739	0	0	0.00295468803756097	0.000769028393337786	0	0.00222613482281991	0.000688078036144334	0.00708315625442697	0	0.000404751785967256	0	0	0	0	0	0	0	0.00141663125088539	0	0	0.00141663125088539	0	0.000344039018072167	0	0	8.09503571934511e-05	0.0304778094833343	2.02375892983628e-05	0	Human Settlements
SRR6338768	0.000123283280321523	0.000591759745543309	0.000887639618314964	0.000789012994057746	0	0	0	0.000419163153093178	0.000123283280321523	0	0	0.00207115910940158	0.000665729713736223	0	0.00165199595630841	0.000517789777350396	0.0123776413442809	0	0.000369849840964568	7.39699681929137e-05	0	0	0	0	0	0	0.000986266242572182	0	2.46566560643046e-05	0.00308208200803807	0	0.000838326306186355	0	0	0.000172596592450132	0.014572083734004	2.46566560643046e-05	0	Human Settlements
SRR6338769	0.00107467970330411	0.00113789615643965	0.000526803776129467	0.000210721510451787	0	0	0	0.000379298718813216	0.000632164531355361	2.10721510451787e-05	0	0.00145397842211733	0.00115896830748483	0	0.00313975050573163	0.00105360755225893	0.00676416048550236	0	0	0	0	0	0	0	0	0	0.00080074173971679	0	0	0.00189649359406608	0	0.0012854012137559	0	0	0.000126432906271072	0.019807821982468	0	0	Human Settlements
SRR6338770	0.000648319957076748	0.000245914466477387	0.000514184793543628	0.00174375712593056	0	0	0	0.000178846884710827	0.000290626187655094	4.47117211777067e-05	0	0.00140841921709776	0.00102836958708726	0	0.00143077507768662	0.000290626187655094	0.0200084952270238	0	0.00169904540475286	0	2.23558605888534e-05	0	0	0	0	0	0.00145313093827547	0	0	0.00529833895955825	0	0.00013413516353312	0	2.23558605888534e-05	0.000290626187655094	0.02378663566654	2.23558605888534e-05	2.23558605888534e-05	Human Settlements
SRR6338771	0	2.62027041190651e-05	0.000733675715333822	0	0	0	0	0	7.86081123571953e-05	0	0	0.00191279740069175	0.00272508122838277	0	5.24054082381302e-05	7.86081123571953e-05	0.00254166229954931	0	2.62027041190651e-05	0	0	0	0	0	0	0	0.00227963525835866	0	0	0.00170317576773923	0	5.24054082381302e-05	0	0	0.0010481081647626	0.00207001362540614	5.24054082381302e-05	0	Human Settlements
SRR6338772	0.000220426157237326	0.000930688219446485	0.00107763899093804	0.000440852314474651	0	0	0	0.000244917952485917	0.000342885133480284	0	0	0.00127357335292677	0.00142052412441832	0	2.44917952485917e-05	0.000367376928728876	0.00717609600783737	0	0.00014695077149155	4.89835904971834e-05	0	0	0	0	0	0	0.00120009796718099	0	0	0.00548616213568455	0	4.89835904971834e-05	0	2.44917952485917e-05	0.00151849130541269	0.0145726181729121	0	0	Human Settlements
SRR6462952	0.0027570612503967	0	0.00172564265312599	0.0154117740399873	0	0	0	0	0.001408283084735	0	0	0.000991748651221834	1.98349730244367e-05	0	0.00301491589971438	0.00374880990161853	0.0276102824500159	0	0	0.000456204379562044	0	0	0	0	0	0	1.98349730244367e-05	0	0	0.00170580768010156	0	0	0	1.98349730244367e-05	0.00604966677245319	0.00368930498254522	0	0	Natural Environment
SRR6462955	0	0	0.000298454008237331	0.0403708788475696	0	0	0	3.97938677649774e-05	0.000994846694124435	0	0	0.00135299150400923	0	0	0.00111422829741937	0.00242742593366362	0.00636701884239639	0	0	0	0	0	0	0	0	0	0	0	0	0.000955052826359458	0	0	0	0	0.00594918323086412	0.0038799021070853	0	0	Natural Environment
SRR6462956	0.000907497164071362	0	0.000412498710941528	0.0389605032484273	0	0	0	0	0	0.00028874909765907	0	0.000309374033206146	0	0	0.000474373517582758	0.00107249664844797	0.0159430751778901	0	0	0	0	0	0	0	0	0	6.18748066412292e-05	0.000226874291017841	0	0.000103124677735382	0	0.00051562338867691	0	4.12498710941528e-05	0.000886872228524286	0.00115499639063628	0	0	Natural Environment
SRR6462957	0	0.000318703332726279	0	0.071731014387179	0	0	0	0	0	0	0	4.55290475323256e-05	0	0.00109269714077581	0.000227645237661628	0	0.0193726097250046	0	0	0	0	0	0	0	0	0	0.00182116190129302	0	0	0.000591877617920233	0	0	0	4.55290475323256e-05	0	0	0	0	Natural Environment
SRR6462958	0	0.000876973189676773	0.00241167627161112	0.0633926334252067	0	0	0	0	3.13204710598847e-05	0	0	0.000187922826359308	0	0	3.13204710598847e-05	0	0.0271235279378602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.13204710598847e-05	0	0.000970934602856427	0	0	Natural Environment
SRR6462959	0	0	0.00132851132924939	0.0218712328093094	0	0	0	0	0	0	0	0.000959480404457894	0.000147612369916599	0	0	0	0.0126946638128275	0	0	0	0	0	0	0	0	0	0	0	0	0.000196816493222132	0	0	0	0	7.38061849582995e-05	0	0	0.000442837109749797	Natural Environment
SRR6462960	0	5.31943188467472e-05	0	0.000718123304431087	0	0	0	0	0	0	0	0.000398957391350604	0	0	0	0	0.000478748869620725	0	0	2.65971594233736e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.65971594233736e-05	0	0	0	Natural Environment
SRR6462961	0	0	0.000359032049594294	0.0678331219033486	0	0	0	0	0	0	0	0.00146006366835013	7.18064099188588e-05	0	0.00153187007826899	0	0.0157016683022571	0	0	0	0	0	0	0	0	0	0	0.000646257689269729	0	7.18064099188588e-05	0	0	0	0	0.00016754828981067	0.000837741449053352	0	0	Natural Environment
SRR6462962	0.000898936577155535	0	0.0010519470583735	0.0100221865197766	0	0	0	0.000267768342131436	0.000592915614719608	0	0	0	0.000516410374110627	0	0.00214214673705149	0.00275418866192334	0.0124894805294163	0	0	0.000803305026394308	0	0	0	0	0	0	0	0	0	0.00107107336852574	0	0.000516410374110627	0	1.91263101522454e-05	0.00204651518629026	0.000994568127916762	0	0	Natural Environment
SRR6462963	0	0	0	0.105512183581736	0	0	0	0	0	0	0	0	0	0.000788581342165444	0.000788581342165444	0	0.0166390663196909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.94290671082722e-05	0	0	0	0	Natural Environment
SRR6462964	0	0	0	0.0522296664505439	0	0	0	0	0	0	0	0	0	0	0	0	0.00926926494248733	0	0	0	0	0	0	0	0	0	0	0	0	0.000936531950147684	0	0	0	0	0	0	0	0	Natural Environment
SRR6462965	0.000177707572317109	0	5.92358574390364e-05	0.00412676473491954	0	0	0	5.92358574390364e-05	5.92358574390364e-05	0	0	1.97452858130121e-05	3.94905716260243e-05	0	0.000849047289959522	1.97452858130121e-05	0.000394905716260243	0	0	0	0	0	0	0	0	0	0	0.000217198143943134	0	0.000572613288577352	0	0.000355415144634219	0	1.97452858130121e-05	0.000375160430447231	0.000177707572317109	0	0	Natural Environment
SRR6462966	0.000460359080082464	0	0.000100078060887492	0.0211965332959709	0	0.0051239967174396	0	0	0.000280218570484978	0	0	0.00026020295830748	0.000340265407017474	0	0.000580452753147455	0	0.00590460559236204	0	2.00156121774984e-05	0.000660515201857449	0	0	0	0	0	0	0	0.00162126458637737	6.00468365324953e-05	0.000980764996697424	0	0.000480374692259963	0	2.00156121774984e-05	0.0101278997618142	0.00478373131042213	0	0	Natural Environment
SRR6462967	0.00564066272583465	0	0.00849221546915328	0.00389226542336192	0	8.32570144034635e-05	0	0.00187328282407793	0.00722254599950046	0	0	0.000749313129631171	0	0	0	0.000291399550412122	0.00443343601698443	0	0	0	0	0	0	0	0	0	0.000686870368828574	0	0	0.00634834734826409	0	0.000374656564815586	0	0	0.00253933893930564	0.000312213804012988	0	0	Natural Environment
SRR6462968	0.00278394268582331	0	0.00794299731339797	0.00321224156056535	0	7.78725226803722e-05	0	0.00200521745901959	0.00763150722267648	0	0	0	0	0	0.00208308998169996	0.00136276914690651	0.00171319549896819	0	0	0	0	0	0	0	0	0	0.000116808784020558	3.89362613401861e-05	0	0.0067165050811821	0	0.00025308569871121	0	3.89362613401861e-05	0.00541214032628587	0.00245298446443173	0	0	Natural Environment
SRR6462969	0.0012256813674147	0	0.000891404630847057	0.00405589107035411	0	0	0	0	0.000490272546965881	0	0	0	0	0	0	4.45702315423529e-05	0.0027410692398547	0	0	0	0	0	0	0	0	0	0.000133710694627059	0	0	0.000490272546965881	0	0.000267421389254117	0	0	0.000490272546965881	4.45702315423529e-05	0	0	Natural Environment
